Deielia_phaon	449.0
Tholymis_tillarga	47.0
Zyxomma_petiolatum	31.0
Zyxomma_obtusum	6.0
Nannophya_pygmaea	304.0
Acisoma_panorpoides	46.0
Crocothemis_servilia	787.0
Diplacodes_trivialis	60.0
Diplacodes_bipunctatus	5.0
Neurothemis_ramburii	0.0
Neurothemis_terminata	1.0
Neurothemis_fluctuans	0.0
Pantala_flavescens	1129.0
Trithemis_aurora	31.0
Lathrecista_asiatica	2.0
Agrionoptera_sanguinolenta	0.0
Agrionoptera_insignis	4.0
Boninthemis_insularis	5.0
Lyriothemis_flava	3.0
Lyriothemis_elegantissima	37.0
Lyriothemis_pachygastra	542.0
Orthetrum_sabina	93.0
Orthetrum_poecilops	2.0
Orthetrum_albistylum	1315.0
Orthetrum_japonicum	746.0
Orthetrum_internum	6.0
Orthetrum_luzonicum	21.0
Orthetrum_glaucum	16.0
Orthetrum_pruinosum	13.0
Orthetrum_melania	908.0
Libellula_quadrimaculata	520.0
Libellula_angelina	130.0
