model	feature_type	data_type	disease	cv_mean	cv_var	cv_1	cv_2	cv_3	cv_4	cv_5	cv_6	cv_7	cv_8	cv_9	cv_10
dc	category	randomize	cucumber__haiirokabibyo__hompohatsubyokaburitsu	170.74701123396986	1025.955594784192	194.83259489521666	144.1309879172572	168.3115378903643	123.83533515045578	136.19651528489044	179.20346837667873	167.66107051996667	158.8492891022846	216.28520605470425	218.1641071478798
dc	category	shuffle	cucumber__haiirokabibyo__hompohatsubyokaburitsu	12.948924447835413	19.500669722015594	10.176350913457751	14.644446511700403	15.789684257253489	21.374921838683708	7.153633141291312	15.844976340630595	10.812801055539063	7.525667739883921	15.307488849449905	10.859273830463987
dc	category	randomize	cucumber__haiirokabibyo__hompohatsubyokaritsu	196.7732053790903	529.1926514194785	217.36164450183068	212.36524654536882	204.3201250704418	187.6746762758753	195.4859451713751	237.59129509115255	190.58455340628583	195.8708213321861	163.17181190742056	163.30593448896641
dc	category	shuffle	cucumber__haiirokabibyo__hompohatsubyokaritsu	105.33721897238085	234.5078296555624	102.69152214994288	94.80847008514608	135.88971698683983	113.8543082639105	100.1059390654342	99.80956346710605	82.73655922072233	93.99898345744855	107.23246505466571	122.2446619725924
dc	category	randomize	cucumber__hamoguribaerui__hasseimenseki	144.5108374392722	712.381812499024	154.15833733129713	171.90113314004049	161.0770899272051	106.26738909702605	106.31909945720727	127.82919008967934	187.1715031043562	136.15918534263457	156.88573167296266	137.33971523031323
dc	category	shuffle	cucumber__hamoguribaerui__hasseimenseki	37.3296169891044	608.1176101607591	28.740215726399835	55.97254907541732	9.854483064852547	22.173346648336643	42.51729298619621	68.46858784775607	79.13738798014947	42.47358794491992	14.32002973129483	9.638688885721205
dc	category	randomize	cucumber__hantensaikimbyo__hompohasseimenseki	225.15646162956926	244.43686639007248	238.80549325633484	245.02244900085154	204.51362430326387	209.4148356728837	213.01006489204872	233.2407964793335	236.93322840938183	204.5321466786417	228.37600734307026	237.71597025988274
dc	category	shuffle	cucumber__hantensaikimbyo__hompohasseimenseki	99.07907730647922	455.91565239312666	72.03274866774507	126.88677972574827	103.44929335349293	75.35395952171119	72.5069449339963	121.21217110717112	96.13614095366752	92.7876509204229	126.43119426853768	103.99388961229931
dc	category	randomize	cucumber__hantensaikimbyo__hompohatsubyoyoritsu	220.94502096786073	881.492900589942	234.076607991189	221.1309160455889	175.98002298888773	288.42383188831207	210.46701471304698	203.16919955915142	219.76679427992778	216.65815290851475	239.09764834918752	200.68002095480114
dc	category	shuffle	cucumber__hantensaikimbyo__hompohatsubyoyoritsu	103.72977530106509	118.83766494196152	95.24979051352999	117.42728176427529	102.50441225107454	116.40545518171704	99.21973059627172	97.08359583902306	105.9077356374925	82.24276520389066	113.9224915851803	107.33449443819579
dc	category	randomize	cucumber__hasumonyoto__higaikaburitsu	181.92862522016313	1415.7575983425368	230.06017335950708	137.70336392400208	200.76245067845417	209.7297434941512	167.1101017965371	191.823111675417	155.75981510004434	189.61751421620016	113.99063801358399	222.7293399437339
dc	category	shuffle	cucumber__hasumonyoto__higaikaburitsu	14.739685968622911	15.937543139471764	8.96554469820642	19.81303344378099	20.077638422529926	10.341814395936527	12.889096096543833	14.745219143956652	15.28997492912706	15.670153764665626	10.80705787899741	18.797326912484667
dc	category	randomize	cucumber__hasumonyoto__hompohasseimenseki	255.55791339307274	13260.237173111826	263.0061046481163	311.01495269520404	324.58459734456494	412.55056562802093	143.4052515167101	131.47914329989132	294.7883760711515	138.17953297552185	121.34083796617415	415.2297717853721
dc	category	shuffle	cucumber__hasumonyoto__hompohasseimenseki	20.288224533613576	877.0170606341471	12.144957801491119	17.657519130937118	102.21049902583937	24.964975465639856	2.23606797749979	16.680827317612277	7.96345821026686	7.659416862050705	7.9004219296608875	3.4641016151377544
dc	category	randomize	cucumber__hasumonyoto__kiseikaburitsu	205.48657471336674	8851.888444697912	66.10543594445579	189.3701822206777	202.35568478397073	322.2289150218451	72.39284833321534	121.5005604180273	321.6513685353421	224.0547742595817	270.6074689007162	264.59850871583524
dc	category	shuffle	cucumber__hasumonyoto__kiseikaburitsu	11.499226537181668	41.095715410113314	10.20043894325673	12.46878807899056	25.90974362696039	13.283071933856265	4.351312860633114	7.13724842357763	14.712523010460623	15.089562550292294	6.549809157525126	5.289766786263949
dc	category	randomize	cucumber__kappambyo__hompohasseimenseki	189.13783606462923	78.47292616804197	204.5281219774573	178.9691977087239	195.62395157679617	190.5551475519709	174.31325691322346	184.66331294651712	183.82758035202392	194.74751967689735	193.68811940794401	190.4621525347383
dc	category	shuffle	cucumber__kappambyo__hompohasseimenseki	98.04392179744715	210.8552313250219	120.20178612932817	103.32349743639008	77.3272886125664	78.74772199080886	117.6690977233475	102.94493821027442	87.88428633767597	102.14419734679048	91.17535106734007	99.0210531199494
dc	category	randomize	cucumber__kappambyo__hompohatsubyoyoritsu	197.70548761794436	470.3124834941709	186.96456502114745	191.85115881665274	169.75846637402054	164.72033978065573	205.62354171808244	220.863140346816	207.70810590581576	185.45302363696806	231.51795702104152	212.5945775582434
dc	category	shuffle	cucumber__kappambyo__hompohatsubyoyoritsu	97.71702384124478	144.4726002313498	75.50889541739345	102.39429834713802	106.55693150932922	102.17852006634168	80.73054871806637	107.64795849749949	95.6002909561338	99.00776842002583	114.27199745108412	93.27302902943589
dc	category	randomize	cucumber__kinkakubyo__hompohasseimenseki	182.57881899024338	288.4379939440603	175.38115398166582	181.1388645999899	196.74862254938836	181.40144793758606	169.5890099720437	152.25727994903053	182.82086463061142	192.67236959130827	177.65072972659138	216.12784696421812
dc	category	shuffle	cucumber__kinkakubyo__hompohasseimenseki	93.26573870497961	378.75515185848207	113.55468531130447	86.98594316381211	128.40844938663955	71.12891761087668	84.07858106955399	75.32466605192069	97.81820289603517	114.85951510044889	79.74508795011523	80.75333850908945
dc	category	randomize	cucumber__konajiramirui__hasseimenseki	178.4658309246192	362.7571998671564	171.6270463574527	146.6774354646351	180.34763684305148	170.17189477564773	173.9811634977935	200.44621037321807	168.56377642891798	208.37739890627017	164.75674605885135	199.70900054035414
dc	category	shuffle	cucumber__konajiramirui__hasseimenseki	34.3764274651889	221.5608724314044	21.601080366801174	16.913854107278564	33.062413627194395	53.218541438132945	53.89934854084298	41.89430327413431	22.815489002145657	52.857797906285256	27.652937998667145	19.848508390406533
dc	category	randomize	cucumber__konajiramirui__kiseiseichuusuuPeryo	177.78066820952026	1503.424699418395	121.70685224947026	205.12671521205542	207.17781721610203	151.12512385530832	222.51902170394484	171.1204280485286	211.88533331459948	214.61748127363444	141.3037805066117	131.2241287149474
dc	category	shuffle	cucumber__konajiramirui__kiseiseichuusuuPeryo	64.67115024362235	4253.531341911681	28.672945262144733	148.70871442532126	9.410133899695163	32.895027591365334	18.222398403377877	163.24276499414708	24.0917590514114	163.58493740571512	27.847201915434002	30.03561948761156
dc	category	randomize	cucumber__konajiramirui__seichuukiseiyoritsu	229.53142949203274	2516.0532498581188	174.7981923878728	219.2588438923274	196.43790978461539	317.2158792723025	223.57575716688015	164.82842594649748	297.22780501891856	255.1454193375285	198.6765380225317	248.14952409085254
dc	category	shuffle	cucumber__konajiramirui__seichuukiseiyoritsu	30.702902514638208	372.42918496034605	56.25265327075692	9.409988538649804	7.583305206112468	24.169795199794304	40.243777908019204	39.44507769285049	12.386958250267801	15.021668736197567	45.14877790048943	57.36702244324411
dc	category	randomize	cucumber__kurohoshibyo__hompohasseimenseki	359.3271867151332	2998.64362802102	294.81715064418444	300.3099608378879	310.0436316688472	460.44315625905114	323.9395576422939	383.47235768834383	421.038740759257	359.1061494374902	390.2531322571963	349.84802995678035
dc	category	shuffle	cucumber__kurohoshibyo__hompohasseimenseki	125.75847225359084	660.9954411811848	89.98309522096605	132.3526088716713	136.2563179587408	171.85784641017642	90.89045190577265	138.79958115139704	151.24187104991302	111.20600508467801	115.66010414099553	119.33684074159748
dc	category	randomize	cucumber__mozaikubyo__hompohasseimenseki	206.96978242803107	612.5530659992304	208.6111411747052	205.44778251750625	145.74210025028015	208.46751314802574	232.32886680508986	237.34656703181338	216.660837247223	197.48302424798268	208.35142962108338	209.25856223660114
dc	category	shuffle	cucumber__mozaikubyo__hompohasseimenseki	111.08686114375503	248.55509990684334	129.44982637393156	102.84193332597823	97.97227620414664	114.74708949207776	141.82436309877437	109.11496407961242	94.57188860259836	113.21327519922116	115.96345009386982	91.16954496734002
