model	feature_type	data_type	disease	cv_mean	cv_var	cv_1	cv_2	cv_3	cv_4	cv_5	cv_6	cv_7	cv_8	cv_9	cv_10
dc	category	shuffle	strawberry__yotoga__hompokiseikaburitsu	33.25856877913249	523.7595724982124	26.38465117185165	47.53929141596459	42.00740522627857	24.59471784530648	52.46826506506718	12.378405896239439	12.39287040912875	14.161360052353851	82.91113198334482	17.747588725789534
dc	decimal	randomize	strawberry__aburamushirui__hompohasseimenseki	204.44251640980957	2734.626317727437	146.9408918359695	221.88024900824922	221.78284281712322	285.1020399758035	268.63048507188216	211.48105830492648	154.06495435566038	156.43320696691163	140.5341953201184	237.5752404414511
dc	decimal	shuffle	strawberry__aburamushirui__hompohasseimenseki	135.67138030146634	4137.171267041575	163.07609427885652	262.13387693889877	158.16870204005167	165.3111301953458	86.38268104274763	155.5374766656707	74.16915458957487	72.51405941773734	49.86571016817736	169.55491767760262
dc	decimal	randomize	strawberry__aburamushirui__hompokiseikaburitsu	186.97622414492008	4107.945431294139	150.05091260901048	146.91576262758932	294.55622039928386	154.6288519562728	234.69099946463487	139.60886769300126	150.29857999195147	147.0332260651307	299.73988585362883	152.23893478869698
dc	decimal	shuffle	strawberry__aburamushirui__hompokiseikaburitsu	109.95105289065573	9429.319480107906	248.61583597277294	38.3442357508007	69.41347927928159	58.09453168561509	37.73769855342991	56.95849348991915	51.14973334251667	259.2441353594764	241.47497531883764	38.477410153907485
dc	decimal	randomize	strawberry__aburamushirui__naedokohasseimenseki	278.955693654715	76024.67663773126	672.2695156019112	116.36762835199849	95.36741995294769	118.03341220182853	689.4094115513199	83.78595580723864	671.712377453636	85.46084378201543	129.1532874654784	127.99708437877584
dc	decimal	shuffle	strawberry__aburamushirui__naedokohasseimenseki	305.1961816033299	172550.35131307185	19.044424517009492	57.6325275881858	131.62504608766332	678.2694542218114	21.16234790425821	36.00393497012977	1011.2881475439542	89.14116853225516	985.1054004521546	22.689364215876783
dc	decimal	randomize	strawberry__aburamushirui__naedokokiseikaburitsu	187.8034647095419	5301.057753012054	199.5758957806471	163.10891497985662	155.24500776173394	131.3154164087296	157.7286832346586	173.209511424428	386.98574610950044	174.568787338691	190.1857486422954	146.11093541487838
dc	decimal	shuffle	strawberry__aburamushirui__naedokokiseikaburitsu	98.83596529115387	9147.977160260925	64.70808558110153	49.64510092785127	367.51088764018357	65.72113554490834	59.83605861227031	70.3374592869221	91.0114071811278	98.37851006899484	52.03787870767548	69.17312936050342
dc	decimal	randomize	strawberry__azamiumarui__chuusuuPerhana	50.12632047071874	2470.8506854288494	21.27238037142686	48.67579823005816	84.52645871099901	102.12247548899312	23.857142857142854	17.26571848265291	33.28663395418648	7.142857142857142	5.270462766947298	157.84327670192354
dc	decimal	shuffle	strawberry__azamiumarui__chuusuuPerhana	23.346058562814843	1796.608882285658	2.6770630673681683	133.19692973462182	5.439837932759935	5.153882032022076	3.5355339059327378	4.375	60.56218108504497	7.0710678118654755	5.439837932759935	6.009252125773317
dc	decimal	randomize	strawberry__azamiumarui__hompohasseimenseki	184.21513055248641	2210.2311553984637	241.78724901090996	141.8324968248948	111.27348781888742	168.41650529241545	180.5847969176949	199.40468615398035	169.99352086444196	158.64507093901375	273.39033933762363	196.82315236500196
