model	feature_type	data_type	disease	cv_mean	cv_var	cv_1	cv_2	cv_3	cv_4	cv_5	cv_6	cv_7	cv_8	cv_9	cv_10
dc	category	randomize	tomato__aburamushirui__naedokokiseikaburitsu	149.23040884538204	2164.4497338784513	66.9410023538881	178.27842132519595	165.53843553524294	164.3994348124916	57.503288452664776	172.41147886898517	181.80244445786812	181.26225459248622	161.9296098025349	162.23771825246257
dc	category	shuffle	tomato__aburamushirui__naedokokiseikaburitsu	26.072258710330082	407.5923438479507	4.907579927086336	15.339539075676594	17.55828658541518	26.587647931989533	12.931812263852875	43.60668325009452	32.32806926712524	72.62119898257441	7.504133217175444	27.337636602310738
dc	category	randomize	tomato__aogarebyo__hompohasseimenseki	168.51128216554443	661.725123384971	120.1464103073282	147.3251300486843	173.90247353027348	193.8238112824072	151.23008583506632	175.70842842783128	149.61241454618175	184.4854786917589	204.1968224861192	184.6817664997938
dc	category	shuffle	tomato__aogarebyo__hompohasseimenseki	49.17814021515488	23.67953967246163	43.99466619317381	57.56837208983172	45.75069633048902	50.27036782000329	46.22894348916363	49.35838760302753	51.781962260431975	49.1041837866222	55.46477126702783	42.25905131177788
dc	category	randomize	tomato__aogarebyo__hompohatsubyokaburitsu	168.46650954510702	661.6499805092691	207.65291201867797	136.6552837381291	164.85295231559596	151.12360773412547	173.22618937018368	178.09613042647737	212.17223737268566	169.91974247466416	143.32439835832602	147.64164164220443
dc	category	shuffle	tomato__aogarebyo__hompohatsubyokaburitsu	49.33815936225433	42.80182405837279	42.23885792883829	48.4452859249105	48.28150950757676	49.970364067768564	54.77623632126996	44.46397423742013	58.29270495763662	42.231061011486375	60.41687951237603	44.26472015326008
dc	category	randomize	tomato__azamiumarui__hasseimenseki	198.96941324797996	447.7871396535725	222.1853357713624	180.33297657892882	209.14558956593362	237.6044296843498	203.18054152501296	166.17966281714416	184.67326732565667	207.36625292045778	188.82920062822933	190.19687566272435
dc	category	shuffle	tomato__azamiumarui__hasseimenseki	45.99131496106999	202.72722215132146	43.258870052493734	47.635179603210055	41.341563274654646	39.5372930988412	36.813489967920134	50.35912770083702	41.88829332557343	37.59724674364171	84.46220949230447	37.0198763512235
dc	category	randomize	tomato__azamiumarui__kiseihanaritsu	156.2002490910174	6134.654897616462	146.25877377528502	287.24249337450055	53.18189730237416	112.75261076608338	132.7089547342856	203.78564613132346	235.51999207427522	55.33648585397041	113.29890242985958	221.91673446821682
dc	category	shuffle	tomato__azamiumarui__kiseihanaritsu	25.897957682719827	3407.690555137013	1.3411230782859223	6.773108592072033	0.6972166887783975	0.45069390943299864	0.7216878364870323	181.8654366201479	65.20035582724991	0.7071067811865476	0.5773502691896257	0.6454972243679028
