mesh2,lon,lat,pjan,pfeb,pmar,papr,pmay,pjun,pjul,paug,psep,poct,pnov,pdec,jan,feb,mar,apr,may,jun,jul,aug,sep,oct,nov,dec
483164,131.56249999999997,32.541666500000005,53.297,72.701,157.152,195.068,231.609,362.91700000000003,303.538,342.55,366.344,175.975,89.264,47.766,5.257,6.529,9.741999999999999,14.54,18.331,21.577,25.173,25.359,22.781,17.282,12.252,7.117
483165,131.68749999999997,32.541666500000005,55.89206349206349,74.21428571428571,158.13333333333333,199.05714285714285,221.66190476190476,358.9555555555556,260.7238095238095,273.06031746031744,337.1333333333333,169.32857142857142,96.39682539682539,49.83968253968254,6.692063492063492,7.7,10.679365079365079,15.241269841269842,18.9031746031746,22.117460317460317,25.826984126984126,26.34285714285714,23.6984126984127,18.674603174603174,13.619047619047619,8.665079365079364
483170,131.0625,32.625,92.308,109.327,176.692,171.486,213.678,460.501,474.962,345.678,297.023,111.552,91.499,80.901,-0.311,1.148,4.807,10.009,14.37,17.758,21.248,21.453,18.343,12.609,7.096,1.758
483171,131.1875,32.625,86.184,105.323,189.09,166.59,203.012,456.567,452.023,393.956,335.031,114.52,84.857,77.613,-0.013000000000000001,1.394,5.027,10.188,14.538,17.963,21.377,21.589,18.541,12.732,7.299,2.021
483172,131.3125,32.625,67.995,86.848,173.302,175.941,214.423,400.249,422.345,420.04200000000003,356.292,136.565,84.789,63.058,1.013,2.472,6.047,11.131,15.368,18.707,22.285,22.4,19.454,13.495,8.209,2.933
483173,131.4375,32.625,59.112,80.678,166.056,189.27100000000002,232.367,385.567,376.474,427.472,366.045,173.858,89.51,56.019,3.099,4.583,8.028,13.027,17.136,20.413,24.027,24.111,21.233999999999998,15.331,10.219,4.921
483174,131.5625,32.625,59.861,83.777,176.176,209.34,249.959,397.784,352.033,386.881,354.008,189.393,99.368,57.962,4.036,5.378,8.676,13.588,17.483999999999998,20.686,24.215,24.372,21.889,16.303,11.071,5.887
483175,131.6875,32.625,55.104,77.132,169.631,215.028,241.393,372.421,286.215,291.087,325.996,177.502,98.799,50.347,5.962,7.123,10.191,14.833,18.469,21.569,25.133,25.643,23.315,18.206,13.038,7.923
483176,131.8125,32.625,55.23913043478261,75.860869565217385,165.30434782608697,205.05217391304348,218.33478260869566,364.61739130434785,251.3521739130435,241.34347826086957,316.75217391304346,163.18695652173912,102.8,48.37391304347826,7.065217391304348,7.991304347826087,10.847826086956522,15.308695652173913,18.791304347826088,21.869565217391305,25.47826086956522,26.31304347826087,23.878260869565217,19.069565217391304,14.130434782608695,9.143478260869566
483956,139.81249999999997,32.458333499999995,190.83636363636364,211.64545454545456,311.2,241.79090909090908,247.24545454545455,385.27272727272725,189.85454545454544,182.16363636363636,344.3545454545455,459.3090909090909,291.5090909090909,201.4909090909091,11.181818181818182,11.345454545454546,13.309090909090909,16.636363636363637,19.045454545454547,21.354545454545455,25.227272727272727,26.363636363636363,25.045454545454547,21.554545454545455,17.89090909090909,13.636363636363637
492804,128.5625,32.708333499999995,91.03333333333333,98.41111111111111,155.85555555555555,187.56666666666666,202.26666666666668,295.0333333333333,281.02222222222224,180.82222222222222,275.3222222222222,102.15555555555555,117.63333333333333,87.86666666666667,7.533333333333333,8.233333333333334,10.733333333333334,14.61111111111111,18.1,21.433333333333334,25.5,26.522222222222222,23.57777777777778,19.055555555555557,14.522222222222222,9.8
492805,128.68750000000003,32.708333499999995,91.94222222222223,101.71,163.89000000000001,204.82,216.90333333333334,309.18888888888887,310.0933333333333,227.95777777777778,285.9188888888889,107.66666666666667,119.08111111111111,88.26444444444445,6.87,7.602222222222222,10.183333333333334,14.18,17.807777777777776,21.18,25.24111111111111,26.163333333333334,23.211111111111112,18.532222222222224,13.821111111111112,9.093333333333334
492806,128.8125,32.708333499999995,91.41041666666666,102.0375,172.19791666666666,218.54375,226.45520833333333,314.4927083333333,313.00104166666665,233.02083333333334,286.0833333333333,107.490625,116.975,86.071875,6.752083333333333,7.497916666666667,10.108333333333333,14.16875,17.840625,21.260416666666668,25.323958333333334,26.2125,23.216666666666665,18.445833333333333,13.676041666666666,8.948958333333334
492807,128.9375,32.708333499999995,87.41428571428571,98.87142857142857,167.71428571428572,210.4857142857143,218.10714285714286,305.04285714285714,289.7,193.34285714285716,277.34285714285716,103.47142857142858,114.55714285714285,83.05,7.25,7.964285714285714,10.528571428571428,14.542857142857143,18.107142857142858,21.521428571428572,25.6,26.507142857142856,23.55,18.807142857142857,14.192857142857143,9.464285714285714
492815,128.68750000000003,32.791666500000005,89.32307692307693,97.88846153846154,158.2076923076923,193.3576923076923,206.98461538461538,295.69615384615383,289.70384615384614,187.05384615384614,274.86538461538464,101.66538461538461,115.61153846153846,86.18846153846154,7.276923076923077,7.992307692307692,10.546153846153846,14.507692307692308,18.06153846153846,21.43846153846154,25.526923076923076,26.53076923076923,23.54230769230769,18.9,14.246153846153845,9.507692307692308
492816,128.8125,32.791666500000005,87.08620689655173,99.04827586206896,162.0396551724138,200.17241379310346,212.66206896551725,303.2551724137931,306.6672413793103,210.79137931034484,276.7655172413793,102.6948275862069,112.40172413793104,84.47241379310344,6.746551724137931,7.51551724137931,10.153448275862068,14.243103448275862,17.908620689655173,21.33448275862069,25.427586206896553,26.325862068965517,23.344827586206897,18.52241379310345,13.698275862068966,8.932758620689656
492817,128.9375,32.791666500000005,85.45471698113208,96.95471698113208,158.48301886792453,196.1943396226415,208.7056603773585,295.9622641509434,292.5132075471698,200.0754716981132,273.01509433962264,100.76981132075471,112.02264150943397,82.74716981132076,6.890566037735849,7.609433962264151,10.232075471698113,14.30377358490566,17.941509433962263,21.345283018867924,25.437735849056605,26.379245283018868,23.41509433962264,18.666037735849056,13.852830188679246,9.092452830188678
492826,128.8125,32.875,84.98571428571428,96.05714285714286,155.32857142857142,190.74285714285713,205.14285714285714,291.62857142857143,299.85714285714283,189.74285714285713,270.0285714285714,99.17142857142858,111.5,83.17142857142858,6.985714285714286,7.7,10.314285714285715,14.385714285714286,18.014285714285712,21.414285714285715,25.52857142857143,26.5,23.514285714285712,18.742857142857144,13.942857142857143,9.2
492827,128.9375,32.875,84.13823529411765,94.45441176470588,150.0794117647059,182.53823529411764,198.79117647058823,284.84558823529414,288.0735294117647,205.66323529411764,267.38529411764705,96.80588235294118,110.83088235294117,82.25147058823529,6.952941176470588,7.635294117647059,10.270588235294118,14.311764705882354,17.92794117647059,21.319117647058825,25.41764705882353,26.45,23.491176470588236,18.776470588235295,13.95,9.180882352941177
492837,128.9375,32.958333499999995,81.46666666666667,88.66666666666667,139.51666666666665,170.92777777777778,188.25555555555556,276.4166666666667,286.74444444444447,201.23333333333332,249.23333333333332,92.57777777777778,110.92777777777778,77.62222222222222,7.155555555555556,7.783333333333333,10.444444444444445,14.427777777777777,17.91111111111111,21.255555555555556,25.344444444444445,26.505555555555556,23.58888888888889,19.02777777777778,14.238888888888889,9.438888888888888
492857,128.9375,33.125,66.13333333333334,74.76666666666667,122,148.43333333333334,175.23333333333332,271.2,288.8,188.23333333333335,203.43333333333334,83.9,92.56666666666666,51.233333333333334,7.733333333333333,8.233333333333333,10.833333333333334,14.633333333333333,18,21.233333333333334,25.266666666666666,26.7,23.866666666666667,19.666666666666668,14.966666666666667,10.166666666666666
492866,128.8125,33.208333499999995,69,79,126.5,149,180.7,269.3,287.1,194,210.7,83.2,94,53,8.1,8.6,11.1,14.8,18,21.2,25.2,26.7,23.9,19.8,15.4,10.6
492867,128.9375,33.208333499999995,65.33333333333333,72.44444444444444,119,147.12222222222223,171.55555555555554,270.02222222222224,291.6333333333333,184.9,198.22222222222223,83.73333333333333,92.37777777777778,51.13333333333333,7.688888888888889,8.2,10.766666666666667,14.544444444444444,17.866666666666667,21.08888888888889,25.08888888888889,26.6,23.77777777777778,19.644444444444446,14.988888888888889,10.188888888888888
492900,129.0625,32.708333499999995,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
492906,129.81249999999997,32.708333499999995,66.76615384615384,85.34769230769231,132.18307692307692,156.98153846153846,183.26923076923077,316.26307692307694,301.96923076923076,176.66,187.34307692307692,88.72,93.73384615384616,61.558461538461536,7.016923076923077,7.772307692307693,10.612307692307692,15.033846153846154,18.835384615384616,22.212307692307693,26.087692307692308,27.072307692307692,24.22,19.290769230769232,14.306153846153846,9.492307692307692
492907,129.9375,32.708333499999995,66.98461538461538,86.60961538461538,134.55,160.89423076923077,189.09423076923076,314.3903846153846,316.2480769230769,192.0423076923077,189.05576923076924,89.62692307692308,91.00384615384615,62.76346153846154,6.226923076923077,7.038461538461538,10.021153846153846,14.578846153846154,18.403846153846153,21.851923076923075,25.70576923076923,26.576923076923077,23.73076923076923,18.623076923076923,13.528846153846153,8.665384615384616
492910,129.0625,32.791666500000005,84.84166666666667,95.50833333333333,155.99166666666667,193.1,205.45,291.85,278.31666666666666,179.29166666666666,268.2583333333333,98.30833333333334,113.88333333333333,81.025,7.125,7.766666666666667,10.35,14.325,17.875,21.225,25.316666666666666,26.358333333333334,23.40833333333333,18.783333333333335,14.116666666666667,9.391666666666667
492915,129.68749999999997,32.791666500000005,69.84545454545454,88.2,134.4181818181818,153.65454545454546,185.7,331.8545454545455,306.8454545454546,169.1,185.1090909090909,85.8,97.66363636363637,63.154545454545456,7.054545454545455,7.763636363636364,10.581818181818182,14.99090909090909,18.736363636363635,22.154545454545456,25.936363636363637,26.936363636363637,24.12727272727273,19.236363636363635,14.318181818181818,9.554545454545455
492916,129.81249999999997,32.791666500000005,67.73809523809524,89.1,136.1809523809524,157.14285714285714,190.54761904761904,351.63214285714287,347.53214285714284,200.46190476190478,192.76071428571427,88.41071428571429,93.96904761904761,62.26904761904762,6.398809523809524,7.219047619047619,10.173809523809524,14.745238095238095,18.711904761904762,22.158333333333335,25.997619047619047,26.96904761904762,24.083333333333332,19.039285714285715,13.719047619047618,8.855952380952381
492917,129.9375,32.791666500000005,68.31400000000001,91.029,144.198,171.243,203.38,351.4,365.262,214.314,198.411,89.304,91.156,63.577,5.768,6.666,9.779,14.515,18.519,22.079,25.837,26.669,23.716,18.457,13.134,8.17
492920,129.0625,32.875,83.79178082191781,93.76301369863013,150.76438356164383,187.24931506849316,201.63424657534247,285.44794520547947,286.94520547945206,202.9753424657534,264.17123287671234,94.91232876712328,112.64383561643835,81.16849315068494,7.043835616438356,7.673972602739726,10.302739726027397,14.310958904109588,17.894520547945206,21.267123287671232,25.354794520547944,26.434246575342467,23.47808219178082,18.827397260273973,14.053424657534247,9.291780821917808
492921,129.1875,32.875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
492924,129.5625,32.875,70.05000000000001,80.13333333333334,122.15,135.81666666666666,168.38333333333333,294.2,258.01666666666665,131.05,179.81666666666666,77.28333333333333,97.35,63.2,7.716666666666667,8.233333333333334,10.933333333333334,15.033333333333333,18.6,21.916666666666668,25.616666666666667,26.766666666666666,24.05,19.55,14.866666666666667,10.266666666666667
492925,129.6875,32.875,72.23333333333333,87.17142857142858,137.35873015873017,174.22698412698412,210.3126984126984,339.64444444444445,324.24444444444447,190.1936507936508,199.97142857142856,91.99047619047619,104.72539682539683,65.7936507936508,6.049206349206349,6.666666666666667,9.555555555555555,13.984126984126984,17.684126984126983,21.10952380952381,24.807936507936507,25.793650793650794,23.0015873015873,18.17936507936508,13.277777777777779,8.584126984126984
492926,129.8125,32.875,68.56849315068493,88.5041095890411,140.17808219178082,173.76986301369863,214.42191780821918,354.2698630136986,351.5191780821918,200.76849315068492,197.53424657534248,94.31506849315069,98.0123287671233,62.032876712328765,6.3561643835616435,7.13972602739726,10.095890410958905,14.694520547945205,18.567123287671233,22.095890410958905,25.865753424657534,26.768493150684932,23.910958904109588,18.86849315068493,13.673972602739726,8.834246575342465
492927,129.9375,32.875,65.49324324324324,88.13648648648649,140.44189189189188,167.28108108108108,209.2662162162162,341.8621621621622,360.5391891891892,206.61486486486487,194.21486486486486,90.90405405405406,90.15405405405406,61.24594594594595,5.9202702702702705,6.8175675675675675,9.913513513513513,14.672972972972973,18.482432432432432,22.15945945945946,26.06756756756757,26.906756756756756,23.827027027027025,18.498648648648647,13.4,8.360810810810811
492930,129.0625,32.958333499999995,80.6319587628866,89.89587628865979,143.18144329896907,180.01752577319587,194.3958762886598,285.15257731958764,297.93917525773196,212.36288659793814,250.43711340206187,91.57938144329897,108.77731958762887,73.940206185567,7.02680412371134,7.6340206185567006,10.307216494845362,14.29896907216495,17.84536082474227,21.19381443298969,25.31340206185567,26.484536082474225,23.537113402061856,18.92577319587629,14.090721649484536,9.314432989690722
492931,129.1875,32.958333499999995,75.01842105263158,87.22368421052632,141.34736842105264,174.97894736842105,190.06315789473683,282.62105263157895,288.0736842105263,195.8842105263158,241.68421052631578,89.46052631578948,104.31052631578947,68.93157894736842,7.123684210526315,7.681578947368421,10.310526315789474,14.278947368421052,17.757894736842104,21.068421052631578,25.121052631578948,26.38421052631579,23.489473684210527,18.99473684210526,14.213157894736842,9.43421052631579
492932,129.31249999999997,32.958333499999995,67.72500000000001,80.2,128.45,147.4,175.15,268.625,259.725,152.575,213.375,83.075,98.975,61.15,8.125,8.55,11.025,14.875,18.2,21.424999999999997,25.3,26.8,23.975,19.725,15.25,10.525
492934,129.56249999999997,32.958333499999995,66.92307692307692,77.46923076923076,118.67692307692307,133.2076923076923,167.06923076923076,282.3615384615385,267.2076923076923,143.66923076923078,180.14615384615385,78.53846153846155,93.35384615384615,61.07692307692308,7.407692307692307,7.961538461538462,10.676923076923078,14.853846153846154,18.376923076923077,21.76923076923077,25.446153846153848,26.615384615384617,23.8,19.2,14.438461538461539,9.892307692307693
492935,129.68749999999997,32.958333499999995,69.41836734693878,81.88673469387756,130.08775510204083,166.21224489795918,204.41326530612244,321.2081632653061,313.9581632653061,185.05102040816325,191.23367346938775,89.03367346938775,96.63265306122449,62.05510204081633,6.178571428571429,6.7877551020408164,9.66734693877551,14.06938775510204,17.78061224489796,21.228571428571428,24.901020408163266,25.933673469387756,23.026530612244898,18.21530612244898,13.3,8.64795918367347
492936,129.81249999999997,32.958333499999995,66.19833333333334,82.80166666666666,135.51333333333332,176.58666666666667,209.385,335.24833333333333,331.31,187.40833333333333,196.82999999999998,87.59,94.29,59.41166666666667,6.085,6.828333333333333,9.84,14.48,18.343333333333334,21.936666666666667,25.69333333333333,26.566666666666666,23.52166666666667,18.436666666666667,13.343333333333334,8.505
492937,129.9375,32.958333499999995,68.33770491803278,87.70163934426229,140.2672131147541,166.7311475409836,219.72131147540983,356.8950819672131,364.08360655737704,217.18360655737706,207.01639344262296,101.45245901639345,96.49344262295082,62.81475409836066,5.363934426229508,6.267213114754099,9.398360655737704,14.260655737704917,18.31311475409836,22.078688524590163,25.985245901639345,26.834426229508196,23.64262295081967,18.229508196721312,12.824590163934426,7.775409836065574
492940,129.0625,33.041666500000005,70.775,84.33125,136.38333333333333,168.475,184.975,284.3041666666667,299.40416666666664,200.60833333333335,233.50208333333333,89.4,97.7125,60.45,6.958333333333333,7.539583333333333,10.195833333333333,14.16875,17.670833333333334,20.9625,25.025,26.310416666666665,23.397916666666667,18.910416666666666,14.104166666666666,9.295833333333334
492941,129.1875,33.041666500000005,67.32857142857142,85.07619047619048,135.72380952380954,160.8190476190476,180.53333333333333,283.09999999999997,284.70952380952383,188.7095238095238,232.44285714285715,88.18095238095238,98.04761904761905,63.22857142857143,7.604761904761904,8.133333333333333,10.68095238095238,14.60952380952381,18.042857142857144,21.31904761904762,25.185714285714287,26.623809523809523,23.833333333333332,19.542857142857144,14.785714285714286,9.957142857142857
492942,129.31249999999997,33.041666500000005,66.07272727272728,79.78181818181818,127.35454545454546,145.77272727272728,175.22727272727272,268.7181818181818,261.42727272727274,157.56363636363636,211.9181818181818,82.9090909090909,96.19090909090909,58.736363636363635,7.918181818181818,8.372727272727273,10.872727272727273,14.718181818181819,18.1,21.354545454545455,25.245454545454546,26.654545454545456,23.863636363636363,19.645454545454545,15.063636363636363,10.345454545454546
492943,129.4375,33.041666500000005,64.75,81.075,125.4,144.3,183.625,281.075,260.75,145.275,206.675,80.1,92.4,56.625,8.125,8.475,11.075,14.95,18.25,21.475,25.3,26.7,23.85,19.6,15.225,10.625
492944,129.56249999999997,33.041666500000005,62.012903225806454,76.99032258064516,120.27741935483871,138.2774193548387,178.61935483870968,291.01290322580644,282.3032258064516,157.19354838709677,182.32903225806453,77.30967741935484,88.57741935483871,52,7.258064516129032,7.806451612903226,10.629032258064516,14.841935483870968,18.432258064516127,21.83225806451613,25.532258064516128,26.74516129032258,23.874193548387098,19.27741935483871,14.451612903225806,9.758064516129032
492945,129.68749999999997,33.041666500000005,65.08777777777777,80.24333333333334,126.29222222222222,160.36888888888888,184.74777777777777,311.6388888888889,306.79555555555555,178.5811111111111,182.82555555555555,80.41777777777777,89.70333333333333,55.28666666666667,6.345555555555555,6.977777777777778,9.955555555555556,14.402222222222223,18.166666666666668,21.644444444444446,25.36,26.38222222222222,23.35333333333333,18.502222222222223,13.54888888888889,8.794444444444444
492946,129.81249999999997,33.041666500000005,61.783928571428575,79.68571428571428,127.3625,163.10535714285714,187.20714285714286,337.5107142857143,325.86607142857144,189.60535714285714,189.7892857142857,81.85892857142858,88.26964285714286,52.60892857142857,5.989285714285714,6.7785714285714285,9.910714285714285,14.603571428571428,18.392857142857142,22.055357142857144,25.925,26.78392857142857,23.49642857142857,18.25,13.196428571428571,8.305357142857142
492947,129.9375,33.041666500000005,77.38589743589743,93.06666666666666,159.6628205128205,183.79358974358973,220.67307692307693,385.4230769230769,373.90384615384613,239.79615384615386,227.93205128205128,99.52179487179487,100.63333333333334,68.97435897435898,4.079487179487179,5.075641025641025,8.40128205128205,13.35897435897436,17.315384615384616,21.056410256410256,25.046153846153846,25.67820512820513,22.317948717948717,16.703846153846154,11.384615384615385,6.326923076923077
492950,129.0625,33.125,63.39565217391304,72.0391304347826,120.36521739130434,148.88695652173914,169.56521739130434,270.3478260869565,287.52608695652174,185.23478260869567,202.25217391304346,85.73913043478261,89.61304347826086,49.90869565217391,7.243478260869566,7.817391304347826,10.434782608695652,14.352173913043478,17.769565217391303,21.01304347826087,25.01304347826087,26.44782608695652,23.608695652173914,19.3,14.517391304347827,9.673913043478262
492951,129.1875,33.125,63.56666666666667,69.93333333333334,117.83333333333333,147.5,168.1,268.6,286.2,182.2,198.53333333333333,85.3,89.56666666666666,49.2,7.466666666666667,8.033333333333333,10.633333333333333,14.533333333333333,17.933333333333334,21.166666666666668,25.166666666666668,26.633333333333333,23.8,19.5,14.733333333333334,9.933333333333334
492952,129.3125,33.125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
492953,129.4375,33.125,63.9,80.9,123.9,141,178.8,277.5,283.4,171.9,190.8,82.2,89.9,55.5,7.5,8.1,10.8,14.9,18.3,21.6,25.3,26.7,23.8,19.3,14.8,10
492954,129.5625,33.125,64.4076923076923,79.82307692307693,122.03846153846153,141.41538461538462,180.1846153846154,285.9384615384615,293.13076923076926,172.3,185.13076923076923,80.42307692307692,89.82307692307693,54.86153846153846,6.961538461538462,7.584615384615384,10.438461538461539,14.615384615384615,18.092307692307692,21.446153846153845,25.223076923076924,26.446153846153845,23.476923076923075,18.869230769230768,14.2,9.423076923076923
492955,129.6875,33.125,65.10151515151516,80.88333333333334,122.39242424242424,155.3272727272727,183.56060606060606,319.9075757575758,327.4878787878788,191.03787878787878,189.60757575757575,82.76060606060607,90.61060606060606,54.89090909090909,6.3954545454545455,7.1454545454545455,10.286363636363637,14.706060606060607,18.46060606060606,21.903030303030302,25.71060606060606,26.73787878787879,23.575757575757574,18.66060606060606,13.672727272727272,8.737878787878788
492956,129.8125,33.125,66.365,85.431,136.168,168.55,200.437,357.019,357.252,205.795,197.656,85.856,91.072,55.23,5.45,6.265,9.522,14.231,18.026,21.696,25.7,26.516,22.973,17.59,12.592,7.673
492957,129.9375,33.125,71.887,93.119,149.487,174.976,218.694,383.868,380.354,220.378,209.488,90.372,93.612,59.644,4.056,5.091,8.416,13.444,17.519,21.29,25.337,25.886,22.281,16.477,11.138,6.145
492960,129.0625,33.208333499999995,63.3,64.78235294117647,110.08627450980393,146.4921568627451,161.29019607843136,263.05882352941177,287.1745098039216,175.53529411764706,185.56274509803922,83.84509803921569,92.73529411764706,48.73725490196078,7.745098039215686,8.286274509803922,10.845098039215687,14.631372549019607,17.988235294117647,21.198039215686276,25.190196078431374,26.75686274509804,23.941176470588236,19.827450980392157,15.092156862745098,10.258823529411766
492961,129.1875,33.208333499999995,63.33571428571429,65.91428571428571,111.7642857142857,147.2642857142857,161.92857142857144,262.4214285714286,283.9785714285714,174.55714285714285,187.3642857142857,84.47857142857143,92.95714285714286,49.24285714285714,7.5285714285714285,8.064285714285715,10.614285714285714,14.435714285714285,17.785714285714285,21,24.992857142857144,26.521428571428572,23.757142857142856,19.6,14.857142857142858,10.035714285714286
492962,129.31249999999997,33.208333499999995,66.68421052631578,77.32105263157895,123.54736842105264,148.93157894736842,172.79473684210527,270.4789473684211,287.0684210526316,180.9,198.87894736842105,85.27368421052631,95.02105263157895,56.10526315789474,7.526315789473684,8.021052631578947,10.631578947368421,14.542105263157895,17.889473684210525,21.13684210526316,24.978947368421053,26.49473684210526,23.66315789473684,19.457894736842107,14.826315789473684,10.031578947368422
492963,129.4375,33.208333499999995,68.52698412698413,79.26031746031747,126.03492063492064,153.93809523809523,173.73015873015873,282.85238095238094,303.5095238095238,187.1904761904762,199.24603174603175,85.76190476190476,95.15714285714286,58.13174603174603,7.282539682539682,7.741269841269841,10.425396825396826,14.380952380952381,17.752380952380953,21.03968253968254,24.85238095238095,26.326984126984126,23.35238095238095,19.080952380952382,14.547619047619047,9.801587301587302
492964,129.56249999999997,33.208333499999995,70.3,84.06226415094339,132.17924528301887,159.7509433962264,185.47169811320754,319.79811320754715,340.18301886792455,200.4433962264151,201.11698113207547,84.59056603773585,94.10754716981133,60.09811320754717,6.550943396226415,7.2018867924528305,10.116981132075471,14.366037735849057,17.89433962264151,21.339622641509433,25.19056603773585,26.32264150943396,23.132075471698112,18.39433962264151,13.762264150943397,8.922641509433962
492965,129.68749999999997,33.208333499999995,75.00707070707071,89.00404040404041,147.65959595959595,168.9969696969697,206.50808080808082,349.63232323232324,371.9737373737374,219.97979797979798,222.6878787878788,90.0929292929293,97.3,64.77777777777777,5.575757575757576,6.3262626262626265,9.44040404040404,13.916161616161617,17.793939393939393,21.303030303030305,25.14040404040404,26.205050505050504,22.87070707070707,17.865656565656565,12.825252525252525,7.88989898989899
492966,129.81249999999997,33.208333499999995,82.725,97.613,162.007,190.243,236.644,397.143,393.162,241.922,237.835,95.174,103.563,74.141,3.963,4.671,7.943,12.77,16.59,20.328,24.332,25.03,21.386,15.884,10.955,6.161
492967,129.9375,33.208333499999995,72.611,90.799,147.01,171.452,212.133,362.731,367.442,211.869,205.697,87.674,91.564,58.625,4.212,5.138,8.431,13.425,17.487000000000002,21.391,25.337,25.893,22.167,16.297,11.177,6.321
492970,129.0625,33.291666500000005,66.97692307692307,72.15384615384616,118.34230769230768,149.69615384615383,168.88846153846154,264.55,288.90384615384613,181.21923076923076,196.13076923076923,84.47692307692307,95.23846153846154,53.46153846153846,7.742307692307692,8.215384615384616,10.715384615384616,14.484615384615385,17.81923076923077,21.023076923076925,25.015384615384615,26.626923076923077,23.76923076923077,19.673076923076923,15.053846153846154,10.276923076923078
492971,129.1875,33.291666500000005,66.9875,73.3625,119.9875,149.28125,170.15625,263.875,286.2875,180.35625000000002,197.63125,84.99375,94.3375,54.2625,7.80625,8.26875,10.7875,14.55625,17.8875,21.118750000000002,25.10625,26.7125,23.8625,19.75625,15.10625,10.35
492973,129.4375,33.291666500000005,73.86571428571429,84.60857142857142,137.23285714285714,166.22571428571428,181.64857142857142,301.03285714285715,334.0542857142857,203.84142857142857,209.76857142857142,87.71428571428571,97.78142857142858,62.074285714285715,6.88,7.311428571428571,9.987142857142857,13.998571428571429,17.394285714285715,20.745714285714286,24.585714285714285,26.01142857142857,22.864285714285714,18.46857142857143,14.068571428571428,9.397142857142857
492974,129.56249999999997,33.291666500000005,76.21666666666667,89.00416666666666,142.60555555555555,175.00555555555556,188.61944444444444,325.4277777777778,362.2138888888889,214.02916666666667,212.70694444444445,88.25416666666666,98.29583333333333,64.7375,6.370833333333334,6.9944444444444445,9.8125,14.051388888888889,17.59027777777778,21.02777777777778,24.90972222222222,26.134722222222223,22.931944444444444,18.20138888888889,13.55,8.7625
492975,129.68749999999997,33.291666500000005,81.596,93.443,157.303,176.744,206.214,364.078,383.839,227.807,231.09,90.579,100.27,70.405,5.126,5.8629999999999995,8.841,13.338,17.152,20.726,24.59,25.599,22.241,17.163,12.273,7.396
492976,129.81249999999997,33.291666500000005,82.58282828282829,94.34545454545454,158.3242424242424,183.06262626262625,207.25151515151515,364.8868686868687,378.30808080808083,228.1060606060606,235.45454545454547,94.29797979797979,99.27373737373738,70.05454545454546,4.615151515151515,5.280808080808081,8.375757575757575,13.092929292929293,16.895959595959596,20.66262626262626,24.694949494949494,25.4979797979798,21.833333333333332,16.43939393939394,11.526262626262627,6.8
492977,129.9375,33.291666500000005,76.031,89.86,145.737,171.772,200.288,357.159,364.685,211.111,209.686,88.556,92.625,63.505,4.645,5.45,8.626,13.513,17.444,21.337,25.431,26.038,22.252,16.512,11.455,6.753
493000,130.0625,32.708333499999995,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
493001,130.18750000000003,32.708333499999995,73.75820895522388,95.56268656716418,154.80149253731344,187.93880597014925,236.92537313432837,393.8686567164179,411.2865671641791,207.5686567164179,216.02537313432836,106.17164179104478,97.38507462686567,69.55671641791045,5.467164179104477,6.482089552238806,9.574626865671641,14.222388059701492,18.117910447761194,21.571641791044776,25.144776119402984,26.1044776119403,23.086567164179105,17.87910447761194,12.838805970149254,7.7656716417910445
493002,130.31250000000003,32.708333499999995,77.6912087912088,100.05824175824176,172.2,210.07912087912086,259.0032967032967,425.5857142857143,432.42527472527473,222.55714285714285,227.87142857142857,111.2021978021978,102.32857142857142,72.62417582417582,5.078021978021978,6.081318681318681,9.19010989010989,13.861538461538462,17.854945054945055,21.27802197802198,24.814285714285713,25.826373626373627,22.76153846153846,17.6,12.468131868131868,7.40989010989011
493003,130.43750000000003,32.708333499999995,61.4,77.25,147.85000000000002,193.7,241.7,336.2,381.3,178.25,186.6,103.25,86.19999999999999,60.2,6.5,7.6,10.6,15.3,19.35,22.85,26.45,27.55,24.35,19.05,13.9,8.8
493004,130.5625,32.708333499999995,63.621428571428574,78.9952380952381,137.36428571428573,151.28571428571428,190.78809523809525,361.2785714285714,355.29285714285714,142.2,173.7642857142857,84.38095238095238,86.45476190476191,58.06904761904762,6.038095238095238,6.969047619047619,10.10952380952381,14.992857142857144,18.96904761904762,22.438095238095237,26.142857142857142,26.97142857142857,23.904761904761905,18.554761904761904,13.39047619047619,8.35952380952381
493005,130.68750000000003,32.708333499999995,63.771,81.936,142.054,148.6,189.468,385.753,374.729,146.27,172.659,76.531,81.811,53.873,6.034,7.13,10.394,15.308,19.396,22.928,26.536,27.348,24.177,18.727,13.381,8.289
493006,130.8125,32.708333499999995,67.516,91.275,144.583,149.081,198.499,426.739,432.845,161.94,183.674,87.03,84.04,55.974,4.809,6.18,9.65,14.697,18.817,22.447,25.945,26.496,23.404,17.669,12.229,6.981
